acc,bal_acc,n,subject,perm,rung
0.4,0.39920948616600793,45,7,57,5-permutation-null
0.4,0.39723320158102765,45,7,58,5-permutation-null
0.6444444444444445,0.6462450592885376,45,7,59,5-permutation-null
0.37777777777777777,0.3804347826086957,45,7,60,5-permutation-null
0.4444444444444444,0.4426877470355731,45,7,61,5-permutation-null
0.4,0.40118577075098816,45,7,62,5-permutation-null
0.5555555555555556,0.5573122529644269,45,7,63,5-permutation-null
0.3333333333333333,0.3310276679841897,45,7,64,5-permutation-null
0.4222222222222222,0.4199604743083004,45,7,65,5-permutation-null
0.3333333333333333,0.33695652173913043,45,7,66,5-permutation-null
0.4444444444444444,0.44466403162055335,45,7,67,5-permutation-null
0.4,0.3982213438735178,45,7,68,5-permutation-null
0.5555555555555556,0.5543478260869565,45,7,69,5-permutation-null
0.5111111111111111,0.5079051383399209,45,7,70,5-permutation-null
0.4888888888888889,0.4841897233201581,45,7,71,5-permutation-null
0.4888888888888889,0.4891304347826087,45,7,72,5-permutation-null
0.3333333333333333,0.3300395256916996,45,7,73,5-permutation-null
0.5333333333333333,0.5335968379446641,45,7,74,5-permutation-null
0.37777777777777777,0.3725296442687747,45,7,75,5-permutation-null
0.5111111111111111,0.5108695652173914,45,7,76,5-permutation-null
0.6,0.5988142292490118,45,7,77,5-permutation-null
0.3333333333333333,0.3359683794466403,45,7,78,5-permutation-null
0.5111111111111111,0.5088932806324111,45,7,79,5-permutation-null
0.5555555555555556,0.5553359683794465,45,7,80,5-permutation-null
0.35555555555555557,0.3547430830039526,45,7,81,5-permutation-null
0.4444444444444444,0.44664031620553357,45,7,82,5-permutation-null
0.5555555555555556,0.5543478260869565,45,7,83,5-permutation-null
0.4888888888888889,0.48814229249011853,45,7,84,5-permutation-null
0.35555555555555557,0.3537549407114624,45,7,85,5-permutation-null
0.4444444444444444,0.44762845849802374,45,7,86,5-permutation-null
0.4444444444444444,0.4426877470355731,45,7,87,5-permutation-null
0.4666666666666667,0.4654150197628458,45,7,88,5-permutation-null
0.4444444444444444,0.4407114624505929,45,7,89,5-permutation-null
0.5555555555555556,0.5513833992094861,45,7,90,5-permutation-null
0.5777777777777777,0.5790513833992095,45,7,91,5-permutation-null
0.5555555555555556,0.5503952569169961,45,7,92,5-permutation-null
0.4222222222222222,0.4199604743083004,45,7,93,5-permutation-null
0.4666666666666667,0.46640316205533594,45,7,94,5-permutation-null
0.5777777777777777,0.5731225296442688,45,7,95,5-permutation-null
0.4444444444444444,0.44367588932806323,45,7,96,5-permutation-null
0.4666666666666667,0.46640316205533594,45,7,97,5-permutation-null
0.5111111111111111,0.5118577075098814,45,7,98,5-permutation-null
0.5555555555555556,0.5543478260869565,45,7,99,5-permutation-null
0.4117647058823529,0.3894736842105263,34,44,0,5-permutation-null
0.5294117647058824,0.5017543859649123,34,44,1,5-permutation-null
0.5588235294117647,0.5701754385964912,34,44,2,5-permutation-null
0.47058823529411764,0.42105263157894735,34,44,3,5-permutation-null
0.5588235294117647,0.5771929824561404,34,44,4,5-permutation-null
0.2647058823529412,0.27192982456140347,34,44,5,5-permutation-null
0.5882352941176471,0.5614035087719298,34,44,6,5-permutation-null
0.6764705882352942,0.6614035087719299,34,44,7,5-permutation-null
0.4411764705882353,0.4087719298245614,34,44,8,5-permutation-null
0.6176470588235294,0.6017543859649123,34,44,9,5-permutation-null
0.4117647058823529,0.4245614035087719,34,44,10,5-permutation-null
0.5294117647058824,0.5228070175438597,34,44,11,5-permutation-null
0.38235294117647056,0.356140350877193,34,44,12,5-permutation-null
0.4411764705882353,0.40175438596491225,34,44,13,5-permutation-null
0.5588235294117647,0.5210526315789473,34,44,14,5-permutation-null
0.38235294117647056,0.4052631578947368,34,44,15,5-permutation-null
0.35294117647058826,0.32280701754385965,34,44,16,5-permutation-null
0.35294117647058826,0.343859649122807,34,44,17,5-permutation-null
0.4411764705882353,0.42280701754385963,34,44,18,5-permutation-null
0.5,0.48245614035087714,34,44,19,5-permutation-null
0.7647058823529411,0.7614035087719297,34,44,20,5-permutation-null
0.4117647058823529,0.39649122807017545,34,44,21,5-permutation-null
0.3235294117647059,0.3175438596491228,34,44,22,5-permutation-null
0.7058823529411765,0.7017543859649122,34,44,23,5-permutation-null
0.38235294117647056,0.3631578947368421,34,44,24,5-permutation-null
0.35294117647058826,0.3719298245614035,34,44,25,5-permutation-null
0.5588235294117647,0.5210526315789473,34,44,26,5-permutation-null
0.5882352941176471,0.5473684210526316,34,44,27,5-permutation-null
0.35294117647058826,0.3649122807017544,34,44,28,5-permutation-null
0.4411764705882353,0.40175438596491225,34,44,29,5-permutation-null
0.5294117647058824,0.487719298245614,34,44,30,5-permutation-null
0.47058823529411764,0.4631578947368421,34,44,31,5-permutation-null
0.5,0.46842105263157896,34,44,32,5-permutation-null
0.5,0.48245614035087714,34,44,33,5-permutation-null
0.5588235294117647,0.5421052631578948,34,44,34,5-permutation-null
0.47058823529411764,0.4280701754385965,34,44,35,5-permutation-null
0.47058823529411764,0.4280701754385965,34,44,36,5-permutation-null
0.6764705882352942,0.6543859649122807,34,44,37,5-permutation-null
0.47058823529411764,0.4350877192982456,34,44,38,5-permutation-null
0.5,0.5175438596491228,34,44,39,5-permutation-null
0.4117647058823529,0.37543859649122807,34,44,40,5-permutation-null
0.47058823529411764,0.4350877192982456,34,44,41,5-permutation-null
0.6176470588235294,0.6157894736842104,34,44,42,5-permutation-null
0.5588235294117647,0.5280701754385965,34,44,43,5-permutation-null
0.47058823529411764,0.45614035087719296,34,44,44,5-permutation-null
0.5,0.46842105263157896,34,44,45,5-permutation-null
0.5,0.4614035087719298,34,44,46,5-permutation-null
0.38235294117647056,0.356140350877193,34,44,47,5-permutation-null
0.5882352941176471,0.5614035087719298,34,44,48,5-permutation-null
0.47058823529411764,0.4350877192982456,34,44,49,5-permutation-null
0.5588235294117647,0.5140350877192983,34,44,50,5-permutation-null
0.4117647058823529,0.4175438596491228,34,44,51,5-permutation-null
0.5,0.45438596491228067,34,44,52,5-permutation-null
0.2647058823529412,0.2578947368421053,34,44,53,5-permutation-null
0.6176470588235294,0.6017543859649123,34,44,54,5-permutation-null
0.5,0.4614035087719298,34,44,55,5-permutation-null
0.5294117647058824,0.5157894736842106,34,44,56,5-permutation-null
0.5294117647058824,0.487719298245614,34,44,57,5-permutation-null
0.35294117647058826,0.3719298245614035,34,44,58,5-permutation-null
0.4411764705882353,0.42280701754385963,34,44,59,5-permutation-null
0.6176470588235294,0.5807017543859649,34,44,60,5-permutation-null
0.5294117647058824,0.5017543859649123,34,44,61,5-permutation-null
0.29411764705882354,0.31228070175438594,34,44,62,5-permutation-null
0.6176470588235294,0.587719298245614,34,44,63,5-permutation-null
0.5,0.48947368421052634,34,44,64,5-permutation-null
0.4117647058823529,0.38245614035087716,34,44,65,5-permutation-null
0.47058823529411764,0.47017543859649125,34,44,66,5-permutation-null
0.5882352941176471,0.5543859649122806,34,44,67,5-permutation-null
0.5588235294117647,0.5210526315789473,34,44,68,5-permutation-null
0.38235294117647056,0.39824561403508774,34,44,69,5-permutation-null
0.29411764705882354,0.30526315789473685,34,44,70,5-permutation-null
0.38235294117647056,0.3701754385964912,34,44,71,5-permutation-null
0.4411764705882353,0.443859649122807,34,44,72,5-permutation-null
0.47058823529411764,0.4421052631578948,34,44,73,5-permutation-null
0.4117647058823529,0.4105263157894737,34,44,74,5-permutation-null
0.47058823529411764,0.49122807017543857,34,44,75,5-permutation-null
0.6470588235294118,0.6350877192982456,34,44,76,5-permutation-null
0.5,0.48245614035087714,34,44,77,5-permutation-null
0.4411764705882353,0.45789473684210524,34,44,78,5-permutation-null
0.47058823529411764,0.47017543859649125,34,44,79,5-permutation-null
0.4411764705882353,0.40175438596491225,34,44,80,5-permutation-null
0.47058823529411764,0.47719298245614034,34,44,81,5-permutation-null
0.5294117647058824,0.5087719298245614,34,44,82,5-permutation-null
0.38235294117647056,0.3631578947368421,34,44,83,5-permutation-null
0.4411764705882353,0.4157894736842105,34,44,84,5-permutation-null
0.6176470588235294,0.6157894736842104,34,44,85,5-permutation-null
0.47058823529411764,0.4421052631578948,34,44,86,5-permutation-null
0.5,0.46842105263157896,34,44,87,5-permutation-null
0.47058823529411764,0.4350877192982456,34,44,88,5-permutation-null
0.38235294117647056,0.356140350877193,34,44,89,5-permutation-null
0.5588235294117647,0.5421052631578948,34,44,90,5-permutation-null
0.5588235294117647,0.5491228070175438,34,44,91,5-permutation-null
0.4117647058823529,0.37543859649122807,34,44,92,5-permutation-null
0.5882352941176471,0.5754385964912281,34,44,93,5-permutation-null
0.35294117647058826,0.32982456140350874,34,44,94,5-permutation-null
0.5,0.5175438596491228,34,44,95,5-permutation-null
0.38235294117647056,0.34210526315789475,34,44,96,5-permutation-null
0.6176470588235294,0.5807017543859649,34,44,97,5-permutation-null
0.5588235294117647,0.5350877192982456,34,44,98,5-permutation-null
0.38235294117647056,0.39824561403508774,34,44,99,5-permutation-null
0.6,0.599802371541502,45,23,0,5-permutation-null
0.5111111111111111,0.5108695652173914,45,23,1,5-permutation-null
0.5555555555555556,0.5484189723320158,45,23,2,5-permutation-null
0.28888888888888886,0.28952569169960474,45,23,3,5-permutation-null
0.3111111111111111,0.3073122529644269,45,23,4,5-permutation-null
0.3111111111111111,0.3092885375494071,45,23,5,5-permutation-null
0.4888888888888889,0.48814229249011853,45,23,6,5-permutation-null
0.4444444444444444,0.4496047430830039,45,23,7,5-permutation-null
0.4666666666666667,0.4644268774703557,45,23,8,5-permutation-null
0.6222222222222222,0.6195652173913043,45,23,9,5-permutation-null
0.5555555555555556,0.5503952569169961,45,23,10,5-permutation-null
0.5555555555555556,0.5543478260869565,45,23,11,5-permutation-null
0.5777777777777777,0.5741106719367589,45,23,12,5-permutation-null
0.5555555555555556,0.5523715415019763,45,23,13,5-permutation-null
0.4666666666666667,0.46739130434782605,45,23,14,5-permutation-null
0.5777777777777777,0.5780632411067194,45,23,15,5-permutation-null
0.4888888888888889,0.4891304347826087,45,23,16,5-permutation-null
0.5333333333333333,0.5296442687747036,45,23,17,5-permutation-null
0.4444444444444444,0.44762845849802374,45,23,18,5-permutation-null
0.6444444444444445,0.6462450592885376,45,23,19,5-permutation-null
0.4444444444444444,0.44565217391304346,45,23,20,5-permutation-null
0.4888888888888889,0.4851778656126482,45,23,21,5-permutation-null
0.5555555555555556,0.5533596837944664,45,23,22,5-permutation-null
0.4888888888888889,0.4851778656126482,45,23,23,5-permutation-null
0.4222222222222222,0.4179841897233202,45,23,24,5-permutation-null
0.5111111111111111,0.5059288537549407,45,23,25,5-permutation-null
0.5555555555555556,0.5533596837944664,45,23,26,5-permutation-null
0.4,0.4051383399209486,45,23,27,5-permutation-null
0.4,0.4031620553359684,45,23,28,5-permutation-null
0.5333333333333333,0.5276679841897234,45,23,29,5-permutation-null
0.4222222222222222,0.4169960474308301,45,23,30,5-permutation-null
0.4222222222222222,0.4268774703557312,45,23,31,5-permutation-null
0.4666666666666667,0.4634387351778656,45,23,32,5-permutation-null
0.5777777777777777,0.5741106719367589,45,23,33,5-permutation-null
0.4888888888888889,0.48814229249011853,45,23,34,5-permutation-null
0.35555555555555557,0.3547430830039526,45,23,35,5-permutation-null
0.37777777777777777,0.37055335968379444,45,23,36,5-permutation-null
0.4,0.4031620553359684,45,23,37,5-permutation-null
0.5777777777777777,0.5741106719367589,45,23,38,5-permutation-null
0.28888888888888886,0.28952569169960474,45,23,39,5-permutation-null
0.5333333333333333,0.5345849802371542,45,23,40,5-permutation-null
0.37777777777777777,0.37747035573122534,45,23,41,5-permutation-null
0.6888888888888889,0.6897233201581028,45,23,42,5-permutation-null
0.3333333333333333,0.3330039525691699,45,23,43,5-permutation-null
0.6888888888888889,0.6887351778656126,45,23,44,5-permutation-null
0.4888888888888889,0.4871541501976284,45,23,45,5-permutation-null
0.5333333333333333,0.5326086956521738,45,23,46,5-permutation-null
0.5555555555555556,0.5553359683794465,45,23,47,5-permutation-null
0.4222222222222222,0.4209486166007905,45,23,48,5-permutation-null
0.37777777777777777,0.37845849802371545,45,23,49,5-permutation-null
0.4888888888888889,0.49209486166007904,45,23,50,5-permutation-null
0.4666666666666667,0.4644268774703557,45,23,51,5-permutation-null
0.4666666666666667,0.4614624505928854,45,23,52,5-permutation-null
0.37777777777777777,0.37450592885375494,45,23,53,5-permutation-null
0.5333333333333333,0.5276679841897234,45,23,54,5-permutation-null
0.5111111111111111,0.5108695652173914,45,23,55,5-permutation-null
0.6222222222222222,0.6195652173913043,45,23,56,5-permutation-null
0.5333333333333333,0.5335968379446641,45,23,57,5-permutation-null
